r,z,pressure,ne
20.03571429,1.167343142,2.6664,7.94108E+15
20.03571429,1.902019652,2.6664,1.33429E+16
20.03571429,2.930566766,2.6664,2.09078E+16
20.45454545,105.1845182,2.6664,2.37054E+16
20.45454545,106.1726737,2.6664,1.61258E+16
20.45454545,106.8784991,2.6664,1.06916E+16
20.45454545,107.38266,2.6664,6.85592E+15
20.45454545,107.742775,2.6664,4.09363E+15
20.45454545,108,2.6664,2.46768E+15
20.740539,6.310623065,2.6664,4.57684E+16
20.92504924,101.6004888,2.6664,5.15138E+16
21.02780909,14.2985228,2.6664,1.02295E+17
21.12088286,4.249810813,2.6664,3.07102E+16
21.45718387,20.36363595,2.6664,1.43272E+17
21.81243782,93.1084828,2.6664,1.14533E+17
21.89476054,30.40838715,2.6664,2.02585E+17
22.01794544,40.39400138,2.6664,2.46572E+17
22.0911926,60.63318709,2.6664,2.68172E+17
22.11012152,47.16043654,2.6664,2.64466E+17
22.11613456,67.27243813,2.6664,2.53961E+17
22.11758918,53.91400434,2.6664,2.7178E+17
22.78769228,76.42864911,2.6664,2.17052E+17
23.4264714,86.32746183,2.6664,1.61168E+17
23.81730986,9.831308632,2.6664,7.12895E+16
24.09793451,97.74253442,2.6664,8.07128E+16
26.388413,104.143458,2.6664,3.20215E+16
26.71428571,0,2.6664,6.38052E+14
26.71428571,0.274233792,2.6664,1.75559E+15
26.71428571,0.6581611,2.6664,4.30596E+15
26.71428571,1.195659331,2.6664,8.12891E+15
26.71428571,1.948156855,2.6664,1.36468E+16
26.71428571,3.001653388,2.6664,2.13694E+16
27.08901844,6.369789011,2.6664,4.61422E+16
27.13632652,16.9245958,2.6664,1.21248E+17
27.27272727,105.0808367,2.6664,2.47811E+16
27.27272727,106.1053815,2.6664,1.68096E+16
27.27272727,106.8371993,2.6664,1.11114E+16
27.27272727,107.3599262,2.6664,7.09236E+15
27.27272727,107.7333026,2.6664,4.19482E+15
27.27272727,108,2.6664,2.4968E+15
27.40188863,93.08647554,2.6664,1.15214E+17
27.41037123,25.22001168,2.6664,1.73259E+17
27.44554796,78.53781471,2.6664,2.06005E+17
27.55082698,63.91253859,2.6664,2.62306E+17
27.60788411,70.38251209,2.6664,2.4308E+17
27.65095943,57.25759699,2.6664,2.71231E+17
27.70074578,43.785994,2.6664,2.56734E+17
27.74443554,50.54570046,2.6664,2.6933E+17
27.74820127,35.62453367,2.6664,2.27681E+17
27.84701587,4.310626435,2.6664,3.09931E+16
28.12140131,101.7950539,2.6664,5.00846E+16
30.18093379,10.37415812,2.6664,7.48292E+16
30.49025468,84.98470765,2.6664,1.69944E+17
30.92617319,97.7914317,2.6664,8.04373E+16
32.03383482,22.04578619,2.6664,1.53352E+17
32.71445955,6.330161895,2.6664,4.56872E+16
32.85158756,67.14465679,2.6664,2.54264E+17
33.09931681,60.61414097,2.6664,2.67928E+17
33.26797918,104.0618825,2.6664,3.25585E+16
33.36740217,53.94028378,2.6664,2.71387E+17
33.37268249,40.50885629,2.6664,2.46435E+17
33.39285714,0,2.6664,6.41019E+14
33.39285714,0.275281815,2.6664,1.76655E+15
33.39285714,0.660676356,2.6664,4.33451E+15
33.39285714,1.200228714,2.6664,8.18032E+15
33.39285714,1.955602015,2.6664,1.37318E+16
33.39285714,3.013124636,2.6664,2.1509E+16
33.52204075,47.22066805,2.6664,2.64029E+17
33.5299539,75.50029892,2.6664,2.22335E+17
34.02684296,16.33874721,2.6664,1.16445E+17
34.06986683,91.58529636,2.6664,1.25644E+17
34.09090909,105.010024,2.6664,2.52788E+16
34.09090909,106.0594221,2.6664,1.71417E+16
34.09090909,106.8089922,2.6664,1.13171E+16
34.09090909,107.3443994,2.6664,7.20566E+15
34.09090909,107.7268331,2.6664,4.2379E+15
34.09090909,108,2.6664,2.50317E+15
34.11349275,31.44199045,2.6664,2.07511E+17
34.3514048,4.248538037,2.6664,3.06236E+16
34.48353824,101.8459058,2.6664,4.96433E+16
36.68507861,10.17813998,2.6664,7.32757E+16
37.14736496,83.86889453,2.6664,1.77083E+17
37.71785302,97.49946171,2.6664,8.26877E+16
37.97510727,69.45080124,2.6664,2.46567E+17
38.24090168,37.63505961,2.6664,2.3487E+17
38.29623396,24.7890471,2.6664,1.70174E+17
38.68940628,63.82718402,2.6664,2.62096E+17
39.00510948,57.27346638,2.6664,2.70605E+17
39.18342234,50.73129341,2.6664,2.68694E+17
39.76355612,43.81558387,2.6664,2.5563E+17
39.95627577,103.8107614,2.6664,3.44418E+16
39.99264921,6.463278746,2.6664,4.63953E+16
40.07142857,0,2.6664,6.44339E+14
40.07142857,0.274489875,2.6664,1.76201E+15
40.07142857,0.658775699,2.6664,4.30302E+15
40.07142857,1.196775854,2.6664,8.10833E+15
40.07142857,1.94997607,2.6664,1.36015E+16
40.07142857,3.004456373,2.6664,2.1294E+16
40.08724163,15.29404318,2.6664,1.09132E+17
40.73566651,92.28080699,2.6664,1.2092E+17
40.90909091,104.9806709,2.6664,2.54268E+16
40.90909091,106.0403711,2.6664,1.72398E+16
40.90909091,106.7972998,2.6664,1.13783E+16
40.90909091,107.3379632,2.6664,7.24007E+15
40.90909091,107.7241513,2.6664,4.25197E+15
40.90909091,108,2.6664,2.50661E+15
40.9812225,4.370771601,2.6664,3.12919E+16
41.19193073,74.13270542,2.6664,2.28697E+17
41.83083541,101.3366733,2.6664,5.35062E+16
41.95397045,33.20243825,2.6664,2.15363E+17
43.52653501,83.45675471,2.6664,1.79277E+17
43.56078369,9.685289855,2.6664,6.94828E+16
43.68294116,38.05219512,2.6664,2.36032E+17
44.3118669,68.03966395,2.6664,2.5132E+17
44.52362093,54.1072889,2.6664,2.70225E+17
44.61049435,97.20784709,2.6664,8.47457E+16
44.78231348,24.86867015,2.6664,1.70129E+17
45.04771307,48.40939696,2.6664,2.64547E+17
45.21675379,60.5288876,2.6664,2.67216E+17
46.72078404,103.8374791,2.6664,3.42275E+16
46.75,0,2.6664,6.48014E+14
46.75,0.275005839,2.6664,1.76202E+15
46.75,0.660014013,2.6664,4.28583E+15
46.75,1.199025457,2.6664,8.06166E+15
46.75,1.953641479,2.6664,1.35105E+16
46.75,3.010103909,2.6664,2.11365E+16
46.80245545,6.633297227,2.6664,4.72992E+16
46.91246864,74.21119221,2.6664,2.28083E+17
47.0513781,15.49051462,2.6664,1.09468E+17
47.1769671,42.8598208,2.6664,2.51425E+17
47.48159497,90.67734218,2.6664,1.317E+17
47.53797376,4.478657142,2.6664,3.17786E+16
47.58065208,32.74659837,2.6664,2.12234E+17
47.72727273,104.9728368,2.6664,2.55017E+16
47.72727273,106.0352865,2.6664,1.72898E+16
47.72727273,106.7941792,2.6664,1.1413E+16
47.72727273,107.3362455,2.6664,7.26476E+15
47.72727273,107.7234356,2.6664,4.2697E+15
47.72727273,108,2.6664,2.51974E+15
48.6710488,101.0918445,2.6664,5.53434E+16
48.96713908,56.03568677,2.6664,2.69305E+17
49.5000328,64.43953902,2.6664,2.59409E+17
49.72158763,51.66420262,2.6664,2.67563E+17
50.0274104,37.93949876,2.6664,2.34275E+17
50.09256168,47.02136349,2.6664,2.60731E+17
50.22142958,10.52013789,2.6664,7.46258E+16
50.4527317,83.54061263,2.6664,1.78237E+17
50.52421995,24.93569698,2.6664,1.69593E+17
50.89600468,69.2693307,2.6664,2.46203E+17
51.29489876,96.94342052,2.6664,8.62995E+16
51.64449727,60.05754467,2.6664,2.66275E+17
53.19633537,43.16051848,2.6664,2.50942E+17
53.42857143,0,2.6664,6.51992E+14
53.42857143,0.2750432,2.6664,1.7633E+15
53.42857143,0.66010368,2.6664,4.27342E+15
53.42857143,1.199188351,2.6664,8.02708E+15
53.42857143,1.953906892,2.6664,1.3446E+16
53.42857143,3.010512848,2.6664,2.10383E+16
53.44620422,6.681818489,2.6664,4.7219E+16
53.57860729,16.92985094,2.6664,1.17941E+17
53.61119469,103.7391175,2.6664,3.48173E+16
53.61555605,75.19083865,2.6664,2.22483E+17
53.84619397,55.00543681,2.6664,2.68442E+17
53.8658075,31.82396857,2.6664,2.06352E+17
54.26924349,90.63461118,2.6664,1.31691E+17
54.42668768,4.504054399,2.6664,3.17277E+16
54.46638399,101.2516159,2.6664,5.38598E+16
54.54545455,104.9698535,2.6664,2.54675E+16
54.54545455,106.0333503,2.6664,1.72689E+16
54.54545455,106.7929909,2.6664,1.14032E+16
54.54545455,107.3355913,2.6664,7.26352E+15
54.54545455,107.7231631,2.6664,4.27513E+15
54.54545455,108,2.6664,2.52803E+15
54.72719554,64.71859716,2.6664,2.58044E+17
55.36436449,49.15147465,2.6664,2.63509E+17
56.60343845,37.91545533,2.6664,2.32398E+17
56.80361791,10.84329341,2.6664,7.6078E+16
56.80683847,23.50593941,2.6664,1.59334E+17
57.57197084,82.29141375,2.6664,1.84866E+17
57.57601103,69.60789064,2.6664,2.43932E+17
57.60966825,59.61532601,2.6664,2.65457E+17
57.8473146,97.04228177,2.6664,8.53904E+16
59.67740459,43.31698899,2.6664,2.49461E+17
59.78641601,31.22274116,2.6664,2.01569E+17
60.06415975,16.28352333,2.6664,1.12709E+17
60.10714286,0,2.6664,6.56051E+14
60.10714286,0.274816027,2.6664,1.75713E+15
60.10714286,0.659558466,2.6664,4.23179E+15
60.10714286,1.198197879,2.6664,7.93008E+15
60.10714286,1.952293058,2.6664,1.32677E+16
60.10714286,3.008026309,2.6664,2.07389E+16
60.11246595,6.908363248,2.6664,4.82814E+16
60.17886231,54.2801768,2.6664,2.66456E+17
60.57274875,103.4208417,2.6664,3.70903E+16
60.83153811,91.38852059,2.6664,1.26047E+17
60.98319463,4.584778501,2.6664,3.1906E+16
61.1097157,64.48303256,2.6664,2.56899E+17
61.34134598,75.47053025,2.6664,2.20019E+17
61.36363636,104.9672186,2.6664,2.52972E+16
61.36363636,106.0316402,2.6664,1.71614E+16
61.36363636,106.7919414,2.6664,1.13381E+16
61.36363636,107.3350136,2.6664,7.22798E+15
61.36363636,107.7229223,2.6664,4.26139E+15
61.36363636,108,2.6664,2.52583E+15
61.40278569,101.1213584,2.6664,5.46069E+16
63.06806855,48.64569405,2.6664,2.59793E+17
63.09483866,22.1783002,2.6664,1.49802E+17
63.27471022,37.88826615,2.6664,2.29977E+17
63.44406218,10.3703127,2.6664,7.21193E+16
64.10030999,59.31407839,2.6664,2.63532E+17
64.2850982,85.24349373,2.6664,1.65934E+17
64.46415767,69.68966231,2.6664,2.41687E+17
64.71379415,97.38457537,2.6664,8.24331E+16
66.60394408,43.15038036,2.6664,2.46006E+17
66.74154307,31.13305231,2.6664,1.98578E+17
66.7660673,15.46432013,2.6664,1.05966E+17
66.7800854,6.947241476,2.6664,4.79849E+16
66.78571429,0,2.6664,6.60138E+14
66.78571429,0.274582436,2.6664,1.75202E+15
66.78571429,0.658997846,2.6664,4.19458E+15
66.78571429,1.19717942,2.6664,7.84334E+15
66.78571429,1.950633623,2.6664,1.31112E+16
66.78571429,3.005469508,2.6664,2.04894E+16
67.08456833,53.9490859,2.6664,2.63394E+17
67.27836309,103.3972229,2.6664,3.70125E+16
67.64506664,4.575852131,2.6664,3.14247E+16
67.73432165,64.43236214,2.6664,2.54496E+17
67.93103302,76.44319003,2.6664,2.13362E+17
68.05367927,92.58777632,2.6664,1.16527E+17
68.18181818,104.9659957,2.6664,2.51193E+16
68.18181818,106.0308465,2.6664,1.70411E+16
68.18181818,106.7914542,2.6664,1.12627E+16
68.18181818,107.3347454,2.6664,7.18575E+15
68.18181818,107.7228106,2.6664,4.2443E+15
68.18181818,108,2.6664,2.52225E+15
68.21150092,100.9791563,2.6664,5.52222E+16
70.02888847,37.82570064,2.6664,2.26545E+17
70.09503997,10.30191607,2.6664,7.05831E+16
70.27738063,48.51511903,2.6664,2.56044E+17
70.39817555,21.96555353,2.6664,1.46128E+17
70.87035043,59.14028477,2.6664,2.60475E+17
71.28004686,69.6625854,2.6664,2.39046E+17
71.40460423,85.62152777,2.6664,1.61971E+17
71.54321258,96.97952895,2.6664,8.44246E+16
73.45406805,6.802464109,2.6664,4.61771E+16
73.46114622,31.15715269,2.6664,1.95452E+17
73.46428571,0,2.6664,6.64101E+14
73.46428571,0.27442577,2.6664,1.74389E+15
73.46428571,0.658621847,2.6664,4.14626E+15
73.46428571,1.196496355,2.6664,7.73277E+15
73.46428571,1.949520667,2.6664,1.29108E+16
73.46428571,3.003754703,2.6664,2.01613E+16
73.4649091,15.13319641,2.6664,1.02048E+17
73.57269683,43.16496716,2.6664,2.42186E+17
73.96795361,103.3500437,2.6664,3.6939E+16
74.00944704,53.80463405,2.6664,2.59449E+17
74.21137952,4.495743195,2.6664,3.03574E+16
74.52950157,64.34685001,2.6664,2.51195E+17
74.78597241,76.21217864,2.6664,2.11888E+17
74.92065195,92.38720645,2.6664,1.16459E+17
74.98610215,100.9610184,2.6664,5.46882E+16
75,104.9657141,2.6664,2.48034E+16
75,106.0306637,2.6664,1.6834E+16
75,106.7913421,2.6664,1.11316E+16
75,107.3346837,2.6664,7.10832E+15
75,107.7227849,2.6664,4.20654E+15
75,108,2.6664,2.50649E+15
76.77131271,10.14316951,2.6664,6.82174E+16
76.87385396,37.86611977,2.6664,2.22654E+17
77.05729929,22.19542994,2.6664,1.44836E+17
77.21618527,48.46417839,2.6664,2.51556E+17
77.71444134,59.03776247,2.6664,2.56323E+17
78.11208909,69.613719,2.6664,2.3555E+17
78.37145652,97.26580039,2.6664,8.1161E+16
78.38954993,85.50211392,2.6664,1.6039E+17
80.10454612,15.15116751,2.6664,1.00028E+17
80.12840584,6.804246336,2.6664,4.53011E+16
80.14285714,0,2.6664,6.67784E+14
80.14285714,0.274341574,2.6664,1.7324E+15
80.14285714,0.658419778,2.6664,4.08634E+15
80.14285714,1.196129263,2.6664,7.5985E+15
80.14285714,1.948922543,2.6664,1.26706E+16
80.14285714,3.002833134,2.6664,1.97762E+16
80.20210719,31.44334166,2.6664,1.92911E+17
80.4357166,43.16638989,2.6664,2.37437E+17
80.88237365,53.73399465,2.6664,2.54514E+17
80.90997537,103.4421137,2.6664,3.57032E+16
81.12268116,4.530539603,2.6664,2.99689E+16
81.3597866,64.28289956,2.6664,2.46802E+17
81.49495308,76.26536008,2.6664,2.0808E+17
81.75994115,92.57737566,2.6664,1.13296E+17
81.80678723,101.1152683,2.6664,5.2656E+16
81.81818182,104.9656896,2.6664,2.44342E+16
81.81818182,106.0306478,2.6664,1.65836E+16
81.81818182,106.7913323,2.6664,1.0969E+16
81.81818182,107.3346783,2.6664,7.00924E+15
81.81818182,107.7227826,2.6664,4.15473E+15
81.81818182,108,2.6664,2.48147E+15
83.45395153,10.21710069,2.6664,6.71199E+16
83.50507366,22.29087389,2.6664,1.42219E+17
83.65590015,37.88664921,2.6664,2.17833E+17
84.06541966,48.43779021,2.6664,2.46094E+17
84.55215795,58.98049991,2.6664,2.51035E+17
84.94191462,69.57790504,2.6664,2.30974E+17
85.09002372,85.5273497,2.6664,1.57338E+17
85.19950076,97.70456169,2.6664,7.65667E+16
86.78878199,15.24848128,2.6664,9.80999E+16
86.80665385,6.87472935,2.6664,4.45622E+16
86.82142857,0,2.6664,6.71045E+14
86.82142857,0.274300984,2.6664,1.71488E+15
86.82142857,0.65832236,2.6664,4.00528E+15
86.82142857,1.195952288,2.6664,7.41989E+15
86.82142857,1.948634187,2.6664,1.23507E+16
86.82142857,3.002388845,2.6664,1.92541E+16
87.10433696,31.30191336,2.6664,1.87344E+17
87.23400238,43.16854148,2.6664,2.31702E+17
87.68879245,4.505742863,2.6664,2.90036E+16
87.71382655,53.69689174,2.6664,2.48482E+17
87.83803089,103.4478157,2.6664,3.48988E+16
88.18239083,64.24619336,2.6664,2.41222E+17
88.3214691,76.1177373,2.6664,2.04206E+17
88.55958457,92.71813975,2.6664,1.1E+17
88.62745884,101.1279343,2.6664,5.14277E+16
88.63636221,104.9656324,2.6664,2.39016E+16
88.63636271,106.0306107,2.6664,1.6226E+16
88.63636307,106.7913095,2.6664,1.07355E+16
88.63636332,107.3346658,2.6664,6.86356E+15
88.63636351,107.7227774,2.6664,4.0738E+15
88.63636364,108,2.6664,2.43791E+15
90.1220312,22.11685168,2.6664,1.37313E+17
90.12344821,10.2745842,2.6664,6.5614E+16
90.40605491,37.89982246,2.6664,2.12014E+17
90.86890334,48.42273134,2.6664,2.39555E+17
91.36990426,58.94940551,2.6664,2.44548E+17
91.76368212,69.55717446,2.6664,2.25217E+17
91.95009445,85.40666682,2.6664,1.5421E+17
92.02514319,97.71564731,2.6664,7.46471E+16
93.45887366,15.32900062,2.6664,9.56388E+16
93.48066539,6.752290446,2.6664,4.24883E+16
93.5,0,2.6664,6.73781E+14
93.5,0.274273892,2.6664,1.69541E+15
93.5,0.658257342,2.6664,3.91964E+15
93.5,1.195834171,2.6664,7.23361E+15
93.5,1.948441731,2.6664,1.20215E+16
93.5,3.002092316,2.6664,1.87308E+16
93.67682494,31.19032673,2.6664,1.81399E+17
94.00008776,43.16769029,2.6664,2.24906E+17
94.3535766,4.460354082,2.6664,2.78885E+16
94.51809345,53.67498984,2.6664,2.41275E+17
94.55257197,103.4014678,2.6664,3.43283E+16
94.99461791,64.22570602,2.6664,2.34396E+17
95.38125204,92.63283618,2.6664,1.07546E+17
95.3991446,76.28935995,2.6664,1.97558E+17
95.44746711,101.0338162,2.6664,5.07007E+16
95.45452881,104.9655408,2.6664,2.3258E+16
95.45453465,106.0305513,2.6664,1.57898E+16
95.45453882,106.791273,2.6664,1.04478E+16
95.4545418,107.3346457,2.6664,6.68163E+15
95.45454393,107.722769,2.6664,3.96981E+15
95.45454545,108,2.6664,2.3794E+15
96.82118545,10.16140608,2.6664,6.27987E+16
96.97949878,21.96963733,2.6664,1.31899E+17
97.14129,37.90257005,2.6664,2.05192E+17
97.64948597,48.40878364,2.6664,2.31869E+17
98.17383076,58.93017645,2.6664,2.36816E+17
98.58068256,69.54227724,2.6664,2.18198E+17
98.65397165,85.65249895,2.6664,1.48208E+17
98.84108334,97.56848166,2.6664,7.33758E+16
100.1621612,6.776046917,2.6664,4.11249E+16
100.1744233,15.00668868,2.6664,9.03858E+16
100.1785714,0,2.6664,6.75811E+14
100.1785714,0.274237429,2.6664,1.66825E+15
100.1785714,0.65816983,2.6664,3.80816E+15
100.1785714,1.195675191,2.6664,6.99366E+15
100.1785714,1.948182696,2.6664,1.15955E+16
100.1785714,3.001693204,2.6664,1.80386E+16
100.1799349,31.22428158,2.6664,1.75326E+17
100.7537745,43.15682596,2.6664,2.17002E+17
100.9355997,4.518487768,2.6664,2.72215E+16
101.2439021,103.3595155,2.6664,3.35343E+16
101.3116671,53.65575489,2.6664,2.32843E+17
101.8054485,64.20936916,2.6664,2.26305E+17
102.0652796,76.33989179,2.6664,1.90779E+17
102.2041119,92.53578933,2.6664,1.04553E+17
102.2660691,100.9881214,2.6664,4.93408E+16
102.2726255,104.9654529,2.6664,2.24937E+16
102.2726612,106.0304942,2.6664,1.527E+16
102.2726868,106.791238,2.6664,1.01035E+16
102.272705,107.3346264,2.6664,6.46234E+15
102.272718,107.722761,2.6664,3.84264E+15
102.2727273,108,2.6664,2.30632E+15
103.5010361,10.10177156,2.6664,6.00485E+16
103.7920592,22.2204789,2.6664,1.28055E+17
103.8715546,37.89022654,2.6664,1.97348E+17
104.4211834,48.38939675,2.6664,2.22999E+17
104.9759982,58.91300478,2.6664,2.27815E+17
105.3997607,69.52849637,2.6664,2.10001E+17
105.5558209,85.48443464,2.6664,1.43515E+17
105.6655028,97.55442354,2.6664,7.07552E+16
106.8474581,6.795262701,2.6664,3.95818E+16
106.8571429,0,2.6664,6.77073E+14
106.8571429,0.274178413,2.6664,1.63932E+15
106.8571429,0.658028191,2.6664,3.69416E+15
106.8571429,1.195417881,2.6664,6.75109E+15
106.8571429,1.947763447,2.6664,1.11699E+16
106.8571429,3.001047239,2.6664,1.73625E+16
106.880694,15.04521222,2.6664,8.68046E+16
107.1934742,31.26941055,2.6664,1.67903E+17
107.5063581,43.13147909,2.6664,2.07961E+17
107.8398779,4.526612908,2.6664,2.61345E+16
108.1059985,53.63381417,2.6664,2.23169E+17
108.1894537,103.3734388,2.6664,3.20805E+16
108.6249602,64.19188908,2.6664,2.16943E+17
109.0015356,76.23811573,2.6664,1.8323E+17
109.025003,92.52898467,2.6664,1.00327E+17
109.0843426,101.0167668,2.6664,4.71291E+16
109.0904763,104.9653767,2.6664,2.15689E+16
109.0906282,106.0304448,2.6664,1.46418E+16
109.0907367,106.7912077,2.6664,9.68713E+15
109.0908142,107.3346097,2.6664,6.19643E+15
109.0908696,107.722754,2.6664,3.68745E+15
109.0909091,108,2.6664,2.21628E+15
110.185682,10.12005548,2.6664,5.74615E+16
110.4781732,22.15583368,2.6664,1.2198E+17
110.6012586,37.86085757,2.6664,1.88427E+17
111.1984563,48.35826957,2.6664,2.12934E+17
111.7950709,58.89098389,2.6664,2.17537E+17
112.2283111,69.51423305,2.6664,2.00534E+17
112.4693997,85.60613408,2.6664,1.36409E+17
112.4847023,97.57882326,2.6664,6.74331E+16
113.5282051,6.797289956,2.6664,3.76701E+16
113.5357143,0,2.6664,6.77378E+14
113.5357143,0.274092872,2.6664,1.60249E+15
113.5357143,0.657822893,2.6664,3.55522E+15
113.5357143,1.195044923,2.6664,6.4577E+15
113.5357143,1.947155764,2.6664,1.06539E+16
113.5357143,3.000110943,2.6664,1.6532E+16
113.5753177,15.09043478,2.6664,8.28583E+16
114.1006846,31.15121819,2.6664,1.59083E+17
114.2599098,43.09069604,2.6664,1.9781E+17
114.4117029,4.537800405,2.6664,2.49524E+16
114.9198432,53.60503135,2.6664,2.12255E+17
115.1166463,103.39331,2.6664,3.04139E+16
115.4653951,64.17285557,2.6664,2.06323E+17
115.5256336,76.28432499,2.6664,1.74436E+17
115.8463157,92.61903195,2.6664,9.49031E+16
115.9028852,101.07517,2.6664,4.44609E+16
115.907651,104.9653176,2.6664,2.0513E+16
115.9081564,106.0304064,2.6664,1.39235E+16
115.9085174,106.7911841,2.6664,9.21055E+15
115.9087752,107.3345968,2.6664,5.89171E+15
115.9089594,107.7227486,2.6664,3.50921E+15
115.9090909,108,2.6664,2.11251E+15
116.867998,10.19058928,2.6664,5.48587E+16
117.2547528,22.04711349,2.6664,1.15049E+17
117.3256017,37.81600407,2.6664,1.78516E+17
117.9824799,48.31233465,2.6664,2.01724E+17
118.6502977,58.86487641,2.6664,2.05998E+17
118.99574,85.38347534,2.6664,1.30627E+17
119.0745806,69.50233345,2.6664,1.89929E+17
119.3043215,97.6818878,2.6664,6.32765E+16
120.2050443,6.868007232,2.6664,3.59916E+16
120.2142857,0,2.6664,6.76629E+14
120.2142857,0.273987512,2.6664,1.56073E+15
120.2142857,0.657570029,2.6664,3.40345E+15
120.2142857,1.194585552,2.6664,6.14004E+15
120.2142857,1.946407285,2.6664,1.00982E+16
120.2142857,2.99895771,2.6664,1.56446E+16
120.2293224,15.50660181,2.6664,8.03049E+16
120.5277207,31.11763199,2.6664,1.50447E+17
121.0010635,43.03583358,2.6664,1.86669E+17
